oid,uid,date,product_name,pid,price,brand
4571,808,17/06/2021,soda,138,165,TATA
4571,808,17/06/2021,rolls/buns,122,316,Godrej
4572,964,17/06/2021,beef,8,182,Costa's
4572,964,17/06/2021,other vegetables,102,331,Fressco
4572,964,17/06/2021,white bread,162,176,English Oven
4572,964,17/06/2021,hard cheese,69,460,Mother Dairy
4572,964,17/06/2021,specialty bar,143,85,True elements
4573,180,10/6/2021,ready soups,118,129,MTR
4573,180,10/6/2021,whole milk,164,176,Mother Dairy
4573,180,10/6/2021,citrus fruit,30,471,Rivendell
4573,180,10/6/2021,whole milk,164,176,Mother Dairy
4573,180,10/6/2021,dog food,48,228,Whiskas
4574,1996,10/6/2021,canned beer,20,280,Budweiser
4574,1996,10/6/2021,light bulbs,80,160,Philips
4574,1996,10/6/2021,pot plants,112,238,Origami
4574,1996,10/6/2021,other vegetables,102,331,Fressco
4574,1996,10/6/2021,yogurt,165,496,Amul
4575,1832,3/9/2021,rolls/buns,122,316,Godrej
4575,1832,3/9/2021,other vegetables,102,331,Fressco
4575,1832,3/9/2021,shopping bags,133,467,Lankmark
4575,1832,3/9/2021,rice,120,490,Basmati
4575,1832,3/9/2021,pip fruit,109,167,Fressco
4576,411,3/9/2021,salty snack,128,74,Sunfeast
4576,411,3/9/2021,whipped/sour cream,160,170,Amul
4576,411,3/9/2021,flour,53,259,Aashirvaad
4576,411,3/9/2021,newspapers,95,84,Origami
4576,411,3/9/2021,waffles,159,103,Cadbury
4577,1553,24/05/2021,flour,53,259,Aashirvaad
4577,1553,24/05/2021,jam,76,464,Kissan
4577,1553,24/05/2021,domestic eggs,49,437,Henfruit
4577,1553,24/05/2021,salty snack,128,74,Sunfeast
4577,1553,24/05/2021,hamburger meat,68,461,Springer
4578,611,24/05/2021,hair spray,66,216,Set Wet
4578,611,24/05/2021,grapes,65,296,Fressco
4578,611,24/05/2021,soda,138,165,TATA
4578,611,24/05/2021,soda,138,165,TATA
4578,611,24/05/2021,shopping bags,133,467,Lankmark
4579,264,25/05/2021,root vegetables,123,401,Ocean's Secret
4579,264,25/05/2021,dessert,44,266,Nestle
4579,264,25/05/2021,whole milk,164,176,Mother Dairy
4579,264,25/05/2021,other vegetables,102,331,Fressco
4579,264,25/05/2021,yogurt,165,496,Amul
4580,146,25/05/2021,cream cheese ,39,426,Mother Dairy
4580,146,25/05/2021,whole milk,164,176,Mother Dairy
4580,146,25/05/2021,hamburger meat,68,461,Springer
4580,146,25/05/2021,soda,138,165,TATA
4580,146,25/05/2021,beef,8,182,Costa's
4581,1824,10/5/2021,frozen vegetables,63,113,Ocean's Secret
4581,1824,10/5/2021,hamburger meat,68,461,Springer
4581,1824,10/5/2021,fruit/vegetable juice,64,183,Real
4581,1824,10/5/2021,pork,111,74,Springer
4581,1824,10/5/2021,soda,138,165,TATA
4582,1369,10/5/2021,frozen fruits,60,433,Rivendell
4582,1369,10/5/2021,berries,9,252,Rivendell
4582,1369,10/5/2021,berries,9,252,Rivendell
4582,1369,10/5/2021,soda,138,165,TATA
4582,1369,10/5/2021,dessert,44,266,Nestle
4583,1945,23/08/2021,napkins,94,332,Origami
4583,1945,23/08/2021,berries,9,252,Rivendell
4583,1945,23/08/2021,bottled beer,11,273,Budweiser
4583,1945,23/08/2021,frozen dessert,58,180,Cadbury
4583,1945,23/08/2021,berries,9,252,Rivendell
4584,888,23/08/2021,packaged fruit/vegetables,103,268,Fressco
4584,888,23/08/2021,finished products,51,57,Lankmark
4584,888,23/08/2021,chicken,27,312,Costa's
4584,888,23/08/2021,rum,125,362,Ocean
4584,888,23/08/2021,tropical fruit,156,424,Fressco
4585,1981,17/04/2021,bottled water,12,62,Bisleri
4585,1981,17/04/2021,root vegetables,123,401,Ocean's Secret
4585,1981,17/04/2021,newspapers,95,84,Origami
4585,1981,17/04/2021,red/blush wine,119,438,Budweiser
4585,1981,17/04/2021,specialty chocolate,145,414,Cadbury
4586,670,17/04/2021,berries,9,252,Rivendell
4586,670,17/04/2021,pip fruit,109,167,Fressco
4586,670,17/04/2021,chicken,27,312,Costa's
4586,670,17/04/2021,frozen meals,61,361,Ocean's Secret
4586,670,17/04/2021,pork,111,74,Springer
4587,223,3/9/2021,pork,111,74,Springer
4587,223,3/9/2021,other vegetables,102,331,Fressco
4587,223,3/9/2021,pip fruit,109,167,Fressco
4587,223,3/9/2021,white wine,163,385,Blender Spride
4587,223,3/9/2021,tropical fruit,156,424,Fressco
4588,323,3/9/2021,rolls/buns,122,316,Godrej
4588,323,3/9/2021,chocolate marshmallow,29,253,Mars
4588,323,3/9/2021,other vegetables,102,331,Fressco
4588,323,3/9/2021,coffee,34,476,Nescafe
4588,323,3/9/2021,beef,8,182,Costa's
4589,1049,9/8/2021,soda,138,165,TATA
4589,1049,9/8/2021,root vegetables,123,401,Ocean's Secret
4589,1049,9/8/2021,pastry,105,184,MTR
4589,1049,9/8/2021,white bread,162,176,English Oven
4589,1049,9/8/2021,pastry,105,184,MTR
4590,16,9/8/2021,hamburger meat,68,461,Springer
4590,16,9/8/2021,domestic eggs,49,437,Henfruit
4590,16,9/8/2021,curd,40,473,Mother Dairy
4590,16,9/8/2021,whole milk,164,176,Mother Dairy
4590,16,9/8/2021,other vegetables,102,331,Fressco
4591,1743,23/05/2021,sliced cheese,135,185,TATA
4591,1743,23/05/2021,canned vegetables,23,277,Ocean
4591,1743,23/05/2021,grapes,65,296,Fressco
4591,1743,23/05/2021,canned beer,20,280,Budweiser
4591,1743,23/05/2021,tropical fruit,156,424,Fressco
4592,1054,23/05/2021,citrus fruit,30,471,Rivendell
4592,1054,23/05/2021,pip fruit,109,167,Fressco
4592,1054,23/05/2021,canned beer,20,280,Budweiser
4592,1054,23/05/2021,shopping bags,133,467,Lankmark
4592,1054,23/05/2021,white bread,162,176,English Oven
4593,194,23/05/2021,chewing gum,26,280,Nestle
4593,194,23/05/2021,pastry,105,184,MTR
4593,194,23/05/2021,whole milk,164,176,Mother Dairy
4593,194,23/05/2021,frozen vegetables,63,113,Ocean's Secret
4593,194,23/05/2021,spread cheese,149,81,Veeba
4594,961,23/05/2021,specialty cheese,144,424,English Oven
4594,961,23/05/2021,whole milk,164,176,Mother Dairy
4594,961,23/05/2021,grapes,65,296,Fressco
4594,961,23/05/2021,root vegetables,123,401,Ocean's Secret
4594,961,23/05/2021,bottled beer,11,273,Budweiser
4595,1683,21/08/2021,margarine,88,151,TSR
4595,1683,21/08/2021,salty snack,128,74,Sunfeast
4595,1683,21/08/2021,soda,138,165,TATA
4595,1683,21/08/2021,margarine,88,151,TSR
4595,1683,21/08/2021,herbs,70,378,Fressco
4596,55,21/08/2021,other vegetables,102,331,Fressco
4596,55,21/08/2021,bottled beer,11,273,Budweiser
4596,55,21/08/2021,herbs,70,378,Fressco
4596,55,21/08/2021,soda,138,165,TATA
4596,55,21/08/2021,butter milk,16,464,Amul
4597,56,14/06/2021,brown bread,14,423,English Oven
4597,56,14/06/2021,yogurt,165,496,Amul
4597,56,14/06/2021,canned fish,21,240,Costa's
4597,56,14/06/2021,onions,99,226,Fressco
4597,56,14/06/2021,pickled vegetables,108,389,MTR
4598,608,14/06/2021,hamburger meat,68,461,Springer
4598,608,14/06/2021,specialty bar,143,85,True elements
4598,608,14/06/2021,whole milk,164,176,Mother Dairy
4598,608,14/06/2021,white bread,162,176,English Oven
4598,608,14/06/2021,pip fruit,109,167,Fressco
4599,1422,21/08/2021,yogurt,165,496,Amul
4599,1422,21/08/2021,pastry,105,184,MTR
4599,1422,21/08/2021,yogurt,165,496,Amul
4599,1422,21/08/2021,bottled water,12,62,Bisleri
4599,1422,21/08/2021,canned beer,20,280,Budweiser
4600,984,21/08/2021,shopping bags,133,467,Lankmark
4600,984,21/08/2021,pip fruit,109,167,Fressco
4600,984,21/08/2021,margarine,88,151,TSR
4600,984,21/08/2021,misc. beverages,92,493,Minute Maid
4600,984,21/08/2021,pip fruit,109,167,Fressco
4601,1844,8/9/2021,domestic eggs,49,437,Henfruit
4601,1844,8/9/2021,liquor (appetizer),83,414,Budweiser
4601,1844,8/9/2021,whole milk,164,176,Mother Dairy
4601,1844,8/9/2021,white bread,162,176,English Oven
4601,1844,8/9/2021,pastry,105,184,MTR
4602,138,8/9/2021,soda,138,165,TATA
4602,138,8/9/2021,margarine,88,151,TSR
4602,138,8/9/2021,citrus fruit,30,471,Rivendell
4602,138,8/9/2021,bottled beer,11,273,Budweiser
4602,138,8/9/2021,brown bread,14,423,English Oven
4603,1305,16/04/2021,soft cheese,139,114,Mother Dairy
4603,1305,16/04/2021,other vegetables,102,331,Fressco
4603,1305,16/04/2021,brown bread,14,423,English Oven
4603,1305,16/04/2021,yogurt,165,496,Amul
4603,1305,16/04/2021,other vegetables,102,331,Fressco
4604,576,16/04/2021,whole milk,164,176,Mother Dairy
4604,576,16/04/2021,yogurt,165,496,Amul
4604,576,16/04/2021,other vegetables,102,331,Fressco
4604,576,16/04/2021,other vegetables,102,331,Fressco
4604,576,16/04/2021,butter,15,389,Amul
4605,547,6/7/2021,pastry,105,184,MTR
4605,547,6/7/2021,brown bread,14,423,English Oven
4605,547,6/7/2021,whole milk,164,176,Mother Dairy
4605,547,6/7/2021,other vegetables,102,331,Fressco
4605,547,6/7/2021,pastry,105,184,MTR
4606,1172,6/7/2021,snack products,136,483,Kissan
4606,1172,6/7/2021,butter,15,389,Amul
4606,1172,6/7/2021,butter,15,389,Amul
4606,1172,6/7/2021,berries,9,252,Rivendell
4606,1172,6/7/2021,grapes,65,296,Fressco
4607,551,5/6/2021,bottled water,12,62,Bisleri
4607,551,5/6/2021,whole milk,164,176,Mother Dairy
4607,551,5/6/2021,grapes,65,296,Fressco
4607,551,5/6/2021,UHT-milk,1,95,Amul
4607,551,5/6/2021,citrus fruit,30,471,Rivendell
4608,1989,5/6/2021,tropical fruit,156,424,Fressco
4608,1989,5/6/2021,beef,8,182,Costa's
4608,1989,5/6/2021,flower (seeds),54,457,True Basket
4608,1989,5/6/2021,brown bread,14,423,English Oven
4608,1989,5/6/2021,soda,138,165,TATA
4609,1834,11/8/2021,other vegetables,102,331,Fressco
4609,1834,11/8/2021,UHT-milk,1,95,Amul
4609,1834,11/8/2021,misc. beverages,92,493,Minute Maid
4609,1834,11/8/2021,yogurt,165,496,Amul
4609,1834,11/8/2021,white wine,163,385,Blender Spride
4610,1740,11/8/2021,domestic eggs,49,437,Henfruit
4610,1740,11/8/2021,tropical fruit,156,424,Fressco
4610,1740,11/8/2021,other vegetables,102,331,Fressco
4610,1740,11/8/2021,whole milk,164,176,Mother Dairy
4610,1740,11/8/2021,grapes,65,296,Fressco
4611,1967,20/05/2021,whipped/sour cream,160,170,Amul
4611,1967,20/05/2021,whipped/sour cream,160,170,Amul
4611,1967,20/05/2021,rolls/buns,122,316,Godrej
4611,1967,20/05/2021,rolls/buns,122,316,Godrej
4611,1967,20/05/2021,whipped/sour cream,160,170,Amul
4612,578,20/05/2021,condensed milk,35,206,Amul
4612,578,20/05/2021,flour,53,259,Aashirvaad
4612,578,20/05/2021,other vegetables,102,331,Fressco
4612,578,20/05/2021,curd,40,473,Mother Dairy
4612,578,20/05/2021,canned beer,20,280,Budweiser
4613,1110,5/5/2021,butter milk,16,464,Amul
4613,1110,5/5/2021,brown bread,14,423,English Oven
4613,1110,5/5/2021,whole milk,164,176,Mother Dairy
4613,1110,5/5/2021,chewing gum,26,280,Nestle
4613,1110,5/5/2021,pork,111,74,Springer
4614,563,5/5/2021,whole milk,164,176,Mother Dairy
4614,563,5/5/2021,other vegetables,102,331,Fressco
4614,563,5/5/2021,yogurt,165,496,Amul
4614,563,5/5/2021,rolls/buns,122,316,Godrej
4614,563,5/5/2021,canned beer,20,280,Budweiser
4615,1183,8/7/2021,root vegetables,123,401,Ocean's Secret
4615,1183,8/7/2021,whole milk,164,176,Mother Dairy
4615,1183,8/7/2021,hard cheese,69,460,Mother Dairy
4615,1183,8/7/2021,herbs,70,378,Fressco
4615,1183,8/7/2021,other vegetables,102,331,Fressco
4616,1328,8/7/2021,brandy,13,143,Ossoro
4616,1328,8/7/2021,UHT-milk,1,95,Amul
4616,1328,8/7/2021,other vegetables,102,331,Fressco
4616,1328,8/7/2021,semi-finished bread,132,403,English Oven
4616,1328,8/7/2021,canned beer,20,280,Budweiser
4617,576,15/06/2021,fish,52,435,Costa's
4617,576,15/06/2021,other vegetables,102,331,Fressco
4617,576,15/06/2021,waffles,159,103,Cadbury
4617,576,15/06/2021,chewing gum,26,280,Nestle
4617,576,15/06/2021,tropical fruit,156,424,Fressco
4618,1068,15/06/2021,whole milk,164,176,Mother Dairy
4618,1068,15/06/2021,photo/film,107,300,Philips
4618,1068,15/06/2021,butter,15,389,Amul
4618,1068,15/06/2021,onions,99,226,Fressco
4618,1068,15/06/2021,pot plants,112,238,Origami
4619,1390,28/09/2021,chicken,27,312,Costa's
4619,1390,28/09/2021,whole milk,164,176,Mother Dairy
4619,1390,28/09/2021,oil,98,134,Aashirvaad
4619,1390,28/09/2021,butter,15,389,Amul
4619,1390,28/09/2021,other vegetables,102,331,Fressco
4620,1192,28/09/2021,yogurt,165,496,Amul
4620,1192,28/09/2021,whole milk,164,176,Mother Dairy
4620,1192,28/09/2021,hard cheese,69,460,Mother Dairy
4620,1192,28/09/2021,beef,8,182,Costa's
4620,1192,28/09/2021,tropical fruit,156,424,Fressco
4621,883,13/04/2021,hard cheese,69,460,Mother Dairy
4621,883,13/04/2021,pip fruit,109,167,Fressco
4621,883,13/04/2021,other vegetables,102,331,Fressco
4621,883,13/04/2021,other vegetables,102,331,Fressco
4621,883,13/04/2021,whipped/sour cream,160,170,Amul
4622,1818,13/04/2021,dog food,48,228,Whiskas
4622,1818,13/04/2021,other vegetables,102,331,Fressco
4622,1818,13/04/2021,yogurt,165,496,Amul
4622,1818,13/04/2021,rolls/buns,122,316,Godrej
4622,1818,13/04/2021,shopping bags,133,467,Lankmark
4623,900,6/4/2021,pastry,105,184,MTR
4623,900,6/4/2021,whipped/sour cream,160,170,Amul
4623,900,6/4/2021,whole milk,164,176,Mother Dairy
4623,900,6/4/2021,whole milk,164,176,Mother Dairy
4623,900,6/4/2021,tropical fruit,156,424,Fressco
4624,1613,6/4/2021,grapes,65,296,Fressco
4624,1613,6/4/2021,whole milk,164,176,Mother Dairy
4624,1613,6/4/2021,baking powder,6,265,MDH
4624,1613,6/4/2021,sugar,150,100,TATA
4624,1613,6/4/2021,soda,138,165,TATA
4625,1735,10/5/2021,dog food,48,228,Whiskas
4625,1735,10/5/2021,cream cheese ,39,426,Mother Dairy
4625,1735,10/5/2021,sliced cheese,135,185,TATA
4625,1735,10/5/2021,whipped/sour cream,160,170,Amul
4625,1735,10/5/2021,whipped/sour cream,160,170,Amul
4626,1780,10/5/2021,fruit/vegetable juice,64,183,Real
4626,1780,10/5/2021,detergent,45,295,Rin
4626,1780,10/5/2021,rolls/buns,122,316,Godrej
4626,1780,10/5/2021,yogurt,165,496,Amul
4626,1780,10/5/2021,other vegetables,102,331,Fressco
4627,1867,22/06/2021,berries,9,252,Rivendell
4627,1867,22/06/2021,root vegetables,123,401,Ocean's Secret
4627,1867,22/06/2021,pastry,105,184,MTR
4627,1867,22/06/2021,beef,8,182,Costa's
4627,1867,22/06/2021,citrus fruit,30,471,Rivendell
4628,368,22/06/2021,cream cheese ,39,426,Mother Dairy
4628,368,22/06/2021,citrus fruit,30,471,Rivendell
4628,368,22/06/2021,long life bakery product,85,398,Hershey's
4628,368,22/06/2021,frozen dessert,58,180,Cadbury
4628,368,22/06/2021,grapes,65,296,Fressco
4629,1246,20/06/2021,yogurt,165,496,Amul
4629,1246,20/06/2021,whipped/sour cream,160,170,Amul
4629,1246,20/06/2021,other vegetables,102,331,Fressco
4629,1246,20/06/2021,onions,99,226,Fressco
4629,1246,20/06/2021,pastry,105,184,MTR
4630,744,20/06/2021,yogurt,165,496,Amul
4630,744,20/06/2021,root vegetables,123,401,Ocean's Secret
4630,744,20/06/2021,canned beer,20,280,Budweiser
4630,744,20/06/2021,whipped/sour cream,160,170,Amul
4630,744,20/06/2021,salty snack,128,74,Sunfeast
4631,386,13/08/2021,frozen vegetables,63,113,Ocean's Secret
4631,386,13/08/2021,dessert,44,266,Nestle
4631,386,13/08/2021,yogurt,165,496,Amul
4631,386,13/08/2021,frozen fish,59,415,Springer
4631,386,13/08/2021,margarine,88,151,TSR
4632,1076,13/08/2021,pork,111,74,Springer
4632,1076,13/08/2021,coffee,34,476,Nescafe
4632,1076,13/08/2021,yogurt,165,496,Amul
4632,1076,13/08/2021,whole milk,164,176,Mother Dairy
4632,1076,13/08/2021,yogurt,165,496,Amul
4633,1573,27/05/2021,soda,138,165,TATA
4633,1573,27/05/2021,soda,138,165,TATA
4633,1573,27/05/2021,long life bakery product,85,398,Hershey's
4633,1573,27/05/2021,root vegetables,123,401,Ocean's Secret
4633,1573,27/05/2021,whole milk,164,176,Mother Dairy
4634,513,27/05/2021,curd,40,473,Mother Dairy
4634,513,27/05/2021,rolls/buns,122,316,Godrej
4634,513,27/05/2021,waffles,159,103,Cadbury
4634,513,27/05/2021,butter,15,389,Amul
4634,513,27/05/2021,rolls/buns,122,316,Godrej
4635,392,25/09/2021,soda,138,165,TATA
4635,392,25/09/2021,rolls/buns,122,316,Godrej
4635,392,25/09/2021,chicken,27,312,Costa's
4635,392,25/09/2021,citrus fruit,30,471,Rivendell
4635,392,25/09/2021,UHT-milk,1,95,Amul
4636,1779,25/09/2021,pork,111,74,Springer
4636,1779,25/09/2021,specialty chocolate,145,414,Cadbury
4636,1779,25/09/2021,canned beer,20,280,Budweiser
4636,1779,25/09/2021,bottled beer,11,273,Budweiser
4636,1779,25/09/2021,specialty bar,143,85,True elements
4637,243,15/04/2021,pip fruit,109,167,Fressco
4637,243,15/04/2021,other vegetables,102,331,Fressco
4637,243,15/04/2021,other vegetables,102,331,Fressco
4637,243,15/04/2021,margarine,88,151,TSR
4637,243,15/04/2021,grapes,65,296,Fressco
4638,1124,15/04/2021,napkins,94,332,Origami
4638,1124,15/04/2021,cream cheese ,39,426,Mother Dairy
4638,1124,15/04/2021,specialty chocolate,145,414,Cadbury
4638,1124,15/04/2021,instant coffee,75,328,Nescafe
4638,1124,15/04/2021,specialty bar,143,85,True elements
4639,1747,25/05/2021,pastry,105,184,MTR
4639,1747,25/05/2021,other vegetables,102,331,Fressco
4639,1747,25/05/2021,soda,138,165,TATA
4639,1747,25/05/2021,soda,138,165,TATA
4639,1747,25/05/2021,cream cheese ,39,426,Mother Dairy
4640,981,25/05/2021,root vegetables,123,401,Ocean's Secret
4640,981,25/05/2021,margarine,88,151,TSR
4640,981,25/05/2021,soda,138,165,TATA
4640,981,25/05/2021,cream cheese ,39,426,Mother Dairy
4640,981,25/05/2021,pip fruit,109,167,Fressco
4641,1053,13/07/2021,other vegetables,102,331,Fressco
4641,1053,13/07/2021,fruit/vegetable juice,64,183,Real
4641,1053,13/07/2021,shopping bags,133,467,Lankmark
4641,1053,13/07/2021,sugar,150,100,TATA
4641,1053,13/07/2021,salty snack,128,74,Sunfeast
4642,970,13/07/2021,whole milk,164,176,Mother Dairy
4642,970,13/07/2021,whole milk,164,176,Mother Dairy
4642,970,13/07/2021,fruit/vegetable juice,64,183,Real
4642,970,13/07/2021,ice cream,74,323,Mother Dairy
4642,970,13/07/2021,salty snack,128,74,Sunfeast
4643,1499,22/06/2021,sauces,129,369,Kissan
4643,1499,22/06/2021,condensed milk,35,206,Amul
4643,1499,22/06/2021,bottled water,12,62,Bisleri
4643,1499,22/06/2021,chocolate,28,435,Cadbury
4643,1499,22/06/2021,zwieback,166,476,Sunfeast
4644,1040,22/06/2021,flour,53,259,Aashirvaad
4644,1040,22/06/2021,pastry,105,184,MTR
4644,1040,22/06/2021,citrus fruit,30,471,Rivendell
4644,1040,22/06/2021,root vegetables,123,401,Ocean's Secret
4644,1040,22/06/2021,white bread,162,176,English Oven
4645,32,13/08/2021,other vegetables,102,331,Fressco
4645,32,13/08/2021,rolls/buns,122,316,Godrej
4645,32,13/08/2021,bottled water,12,62,Bisleri
4645,32,13/08/2021,dishes,47,150,Borosil
4645,32,13/08/2021,rolls/buns,122,316,Godrej
4646,194,13/08/2021,tropical fruit,156,424,Fressco
4646,194,13/08/2021,brandy,13,143,Ossoro
4646,194,13/08/2021,misc. beverages,92,493,Minute Maid
4646,194,13/08/2021,pastry,105,184,MTR
4646,194,13/08/2021,specialty chocolate,145,414,Cadbury
4647,923,17/08/2021,tropical fruit,156,424,Fressco
4647,923,17/08/2021,white wine,163,385,Blender Spride
4647,923,17/08/2021,cake bar,17,205,Cadbury
4647,923,17/08/2021,whole milk,164,176,Mother Dairy
4647,923,17/08/2021,pip fruit,109,167,Fressco
4648,775,17/08/2021,pasta,104,230,MTR
4648,775,17/08/2021,yogurt,165,496,Amul
4648,775,17/08/2021,white bread,162,176,English Oven
4648,775,17/08/2021,whipped/sour cream,160,170,Amul
4648,775,17/08/2021,yogurt,165,496,Amul
4649,1601,28/05/2021,specialty chocolate,145,414,Cadbury
4649,1601,28/05/2021,specialty chocolate,145,414,Cadbury
4649,1601,28/05/2021,margarine,88,151,TSR
4649,1601,28/05/2021,other vegetables,102,331,Fressco
4649,1601,28/05/2021,butter,15,389,Amul
4650,352,28/05/2021,soda,138,165,TATA
4650,352,28/05/2021,citrus fruit,30,471,Rivendell
4650,352,28/05/2021,sliced cheese,135,185,TATA
4650,352,28/05/2021,domestic eggs,49,437,Henfruit
4650,352,28/05/2021,liquor,82,381,Budweiser
4651,1815,7/4/2021,chewing gum,26,280,Nestle
4651,1815,7/4/2021,curd,40,473,Mother Dairy
4651,1815,7/4/2021,newspapers,95,84,Origami
4651,1815,7/4/2021,butter,15,389,Amul
4651,1815,7/4/2021,spices,148,262,TATA
4652,881,7/4/2021,whole milk,164,176,Mother Dairy
4652,881,7/4/2021,pork,111,74,Springer
4652,881,7/4/2021,curd,40,473,Mother Dairy
4652,881,7/4/2021,semi-finished bread,132,403,English Oven
4652,881,7/4/2021,whole milk,164,176,Mother Dairy
4653,1872,24/04/2021,domestic eggs,49,437,Henfruit
4653,1872,24/04/2021,dessert,44,266,Nestle
4653,1872,24/04/2021,packaged fruit/vegetables,103,268,Fressco
4653,1872,24/04/2021,rolls/buns,122,316,Godrej
4653,1872,24/04/2021,soda,138,165,TATA
4654,165,24/04/2021,UHT-milk,1,95,Amul
4654,165,24/04/2021,frozen vegetables,63,113,Ocean's Secret
4654,165,24/04/2021,condensed milk,35,206,Amul
4654,165,24/04/2021,semi-finished bread,132,403,English Oven
4654,165,24/04/2021,cream cheese ,39,426,Mother Dairy
4655,1837,7/7/2021,tropical fruit,156,424,Fressco
4655,1837,7/7/2021,canned beer,20,280,Budweiser
4655,1837,7/7/2021,beverages,10,305,Minute Maid
4655,1837,7/7/2021,coffee,34,476,Nescafe
4655,1837,7/7/2021,semi-finished bread,132,403,English Oven
4656,877,7/7/2021,whole milk,164,176,Mother Dairy
4656,877,7/7/2021,other vegetables,102,331,Fressco
4656,877,7/7/2021,soda,138,165,TATA
4656,877,7/7/2021,Instant food products,0,190,Nestle
4656,877,7/7/2021,frozen vegetables,63,113,Ocean's Secret
4657,1557,3/7/2021,condensed milk,35,206,Amul
4657,1557,3/7/2021,yogurt,165,496,Amul
4657,1557,3/7/2021,other vegetables,102,331,Fressco
4657,1557,3/7/2021,chewing gum,26,280,Nestle
4657,1557,3/7/2021,hard cheese,69,460,Mother Dairy
4658,441,3/7/2021,specialty bar,143,85,True elements
4658,441,3/7/2021,other vegetables,102,331,Fressco
4658,441,3/7/2021,butter,15,389,Amul
4658,441,3/7/2021,whole milk,164,176,Mother Dairy
4658,441,3/7/2021,long life bakery product,85,398,Hershey's
4659,1889,27/08/2021,fruit/vegetable juice,64,183,Real
4659,1889,27/08/2021,pip fruit,109,167,Fressco
4659,1889,27/08/2021,specialty bar,143,85,True elements
